Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M0,0.0035174119413164838,4076346.782074803,0.0,11254078.466161238,0.0012181858830433534,2820027.5563540775,3.152688938342045e-07,3.3890981122798742e-09,566789.2409650825
M1,8.600416619136109e-05,5316613.040499925,0.0,10313501.390747372,1.8830841176888802e-11,2203608.223200091,4822282.142067914,0.2233164319444085,0.00040645824142584465
M2,5.946239003526662e-07,763.5264267270971,0.0,11368382.113968197,0.5709936761210268,2449351.081018766,0.0015307241102003833,1591814.9693733589,0.0003298272773255126
M3,1.632224316190636e-05,4137303.202702684,0.0,9727178.32337755,1.4659762441273049e-13,2357137.2251395034,1611.0845227171067,1143221.3299081717,1.0892831582514721e-16
M4,198687.2032965616,3221023.1191341626,0.0,11601972.757248158,6.994201052187469e-07,1259513.7375074124,9587.48811527487,1531289.2988202192,0.00026397578172074505
M5,1.4413812935062897,6922084.1290424345,0.0,12012469.929514466,5.841687012715302e-16,2690882.145201535,1.2482081042112186e-06,0.32316669891299105,0.01069018754824887
M6,0.026657903273727725,4173335.8507162887,0.0,2609319.216138281,5.452785626672758e-11,3762.945174248279,4143019.1364302547,2906585.439487247,9.977882044016042e-14
M7,0.000640995600012641,5202061.008351926,0.0,8704893.419130096,3.981559717243075e-07,2632322.117266077,5811616.162785575,105.12105666583365,4.959668400384774e-16
M8,4.170132475029066e-05,4536509.114708226,0.0,6678989.513619325,1.7090794448488737e-09,2336747.207015165,7712864.001487926,86280.59136881123,3.2840635859833842e-15
M9,1.6580707366925747e-10,3383248.629763669,0.0,7605310.735130292,8.573814038152146e-07,2421083.240351556,5954702.225489458,551366.5006338865,3.351882149036551e-11
M10,0.003536110327399811,3695764.6737898113,0.0,13138787.629858645,5.32441923313287e-15,2756264.233488785,200660.33399866428,2959.4559784313888,0.5871278325734075
M11,1.9150085651180848e-05,5589076.570056999,0.0,9087656.317648403,1.6318406566667143e-12,2943155.6878130008,3484688.849846971,3.771321302815492e-08,4.3481871731649384e-07
M12,0.007855603602941155,3275014.548880601,0.0,12568961.86921041,7.884083240390703e-07,2666877.938079217,21449.352727624024,6.6658190456131e-05,0.0026727649873892266
M13,0.0025007110871417553,6847985.937629371,0.0,7563113.067429582,2.2293643448517586e-06,2176412.926641111,5972544.401920877,12.1986484773769,9.725676444033217e-12
M14,1.2470843399476106,5132361.87122218,0.0,4576366.467184189,9.067537738268928e-10,942006.6074117045,8934219.604157407,590914.1102347713,4.8416713179973726e-18
M15,0.000492269601365745,5476658.607726759,0.0,10646769.48904508,0.0028923214382157595,2565692.8821578985,67.60430856397207,437828.52254766435,0.0011009034298825055
M16,0.48804841904467955,4472274.1108386405,0.0,12332485.296093153,2.3739039789791792e-07,2644171.169671414,2912.5224948505697,87102.95458515857,288155.5464457399
M17,23.77089252121231,6429061.153535796,0.0,9574945.364637712,7.452134826844578e-07,2706347.734677613,3281049.630643798,2846.31156243468,7.329325396738593e-21
M18,0.011414997324133345,5180881.656918749,0.0,9576251.422026597,2.3225598697161126e-07,2778486.1410547737,3724720.757339549,88526.72252941784,1.271516669785883e-07
M19,0.0055461665594549025,1.3184597480855745e-06,0.0,1443392.5198614197,17430985.487021748,1257.5570898944516,11446459.908153342,851357.8074161089,7.99801050619087e-34
M20,0.15167437828738928,4945500.365910996,0.0,3747014.29222965,1.6060481847473933e-06,31.92765934799498,8939416.165277606,1996491.3479479465,5.432315094664545e-15
M21,5.876009660892299e-06,3794586.884951215,0.0,6930420.4237671085,2.3415365310416348e-14,1312530.9993157703,3613253.8117802176,1782545.7152776686,1.3618192133410167e-15
M22,1.6639078687582713,4794724.929346687,0.0,11978944.215011865,3.8639151892851514e-07,2434021.9219717346,161201.35386069855,31446.242106435187,3938.7684442964164
M23,1.0237974775172412,2822974.184737985,0.0,11703548.124578033,9.009045545566496e-07,2137746.4767324026,1087583.9709200845,18.316203400086465,3.4900736472141687
M24,0.01953347247914145,5965601.271564255,0.0,27165.80327372039,1.1366131578111513e-09,0.41903770597035667,11339236.115741912,1771621.9083957763,1.126462945609741e-09
M25,0.037437775776415855,3398329.1001389916,0.0,8165985.609723656,5.032194803973106e-16,1733346.189618645,0.001251024055268882,1995019.149877621,2.402339177908046e-07
M26,1.310509868513421e-10,5733083.6298128525,0.0,9303160.002215344,3.9846744740189135e-07,2726957.1219460713,3978688.269285531,0.00013570482876794522,5.867191059864442e-16
M27,13.259307209667938,3239076.174326884,0.0,13721145.586579595,2.986979023296847e-07,2362745.32162817,7865.565754122307,11.135782952955648,10347.251894700998
M28,26.553561912299486,5341730.398438488,0.0,6997492.725105156,4.226534891525423e-07,1554591.0819243926,7529111.154638038,0.003561644288842451,2.6220046466520816e-13
M29,7.519849276477426e-08,4877268.591424976,0.0,358032.2101913756,1.6282982834874765e-07,1.2471646699391889e-08,6295980.631446846,3465760.4056269224,2.2604002187956282e-14
M30,8.895736985295175e-05,4865526.343362315,0.0,3111336.2846291373,4.1988738599357074e-17,4.887396731303521e-07,8467472.754506776,2067163.9659016053,4.1904979079054714e-14
M31,0.0003674345369283897,4404764.560062319,0.0,10864573.948675739,1.32405226876461e-06,2675100.674593244,3691593.940014697,0.12656965866900594,3.1899232743933745e-10
M32,0.04291572380661593,5938680.911016452,0.0,4251076.959780611,1.6257507476054798e-14,348577.1440688539,10934563.36381238,991905.3966025495,1.225597650929905e-15
M33,0.0005449517496400061,4198404.017849925,0.0,9198529.56372344,4.749103873082175e-07,1933133.1460576435,6951662.548372456,0.09689463321576401,1.574647484703041e-10
M34,9.230626550323876e-05,4183552.3774256874,0.0,7144379.591181671,1.2846069601326086e-16,1031780.0923175995,6134415.724409877,1144184.0135770952,1.1839792456728805e-09
M35,5.316069535187214e-05,2532051.1767923143,0.0,9740948.57687895,2.1516321053045954e-07,2022431.9194751757,460429.1479312158,1489458.7467995875,7.086556896190535e-09
M36,0.7444407283917982,5069840.808858352,0.0,12235203.75474645,4.68143071890207e-13,2650120.812134031,213.74987650056673,70298.87314298829,83.78781121997518
M37,1.540658852202583,5105789.609730799,0.0,9085365.646594351,1.9392493172966155e-09,2718494.5176938884,4335574.570043387,0.7509783090945507,4.989432022694098e-13
M38,0.2843415375332151,3713837.9018565123,0.0,8148956.558396102,1.1667310759591674e-06,1258350.7844355279,5276780.720894589,844468.8299596942,5.037083104276659e-06
M39,1.153734386174548e-13,3699906.413094522,0.0,9841718.893732429,2.2670955277265997e-17,2438173.667110073,0.00014178553349650258,1266850.899056037,6.110757655364493e-11
M40,3.301744224067006e-05,4001876.4996402515,0.0,13665694.43212391,0.0002190835250086937,2790231.477281376,2850.6660946522584,4.636776402076005e-05,8.952385286441395
M41,70.97225421183362,4319410.660287727,0.0,11352145.458066285,3.9419026432470764e-10,2588609.2472994365,9.920737295016151,348314.836837311,110.36644684863995
M42,1.4864705646531867e-07,4314677.385275583,0.0,10335900.326559791,3.1250548388996663e-09,2426776.5746799395,5120748.018006872,117.9503344395238,7.676272604143651e-11
M43,0.0857012458900028,4575856.491714545,0.0,8745770.862073628,7.457354550280099e-11,2812737.855848083,3900864.7557497374,0.0068893182034314784,1.738039380387082e-07
M44,3.694299570101977e-05,3786645.9988713753,0.0,3983008.326341399,4.216514185570365e-09,0.0004550176678418831,7164350.244225491,2259009.964300711,1.140438629779412e-16
M45,0.23459515716752016,4739062.91752525,0.0,8959702.52817548,0.0011268305457799931,0.001064201024443707,228551.57614473495,2473878.3812449346,3.6547329350021937e-07
M46,6122.281394440291,6152430.68738693,0.0,11225233.233950367,7.530815236936224e-07,2383259.0214387476,0.7549611124654565,549652.71856838,0.001598974348688795
M47,3.9299564187285835e-07,5404207.2319445545,0.0,7534887.445017405,1.320680396229359e-06,1998869.470234706,7035180.188288374,461644.6666666535,1.509885154385408e-19
M48,37.66663278086265,2939265.578506645,0.0,10415575.246965386,207.78397617894166,2173356.6338626887,41640.72921386241,533388.8104765182,7510.5812977297655
M49,0.2637250273497391,6186825.805740159,0.0,6915660.107937021,5.283234335280098e-07,1805574.0818617602,5892447.09146654,210263.59789783586,6.650383450533354e-10
M50,2.7861531882910435e-09,3487408.2655391176,0.0,10256752.03516818,1.8631014830785666,2353472.5907174903,0.3354923221811139,1350669.6808821373,1.2651116838226453e-07
M51,0.0009906416582840367,3710060.0372900777,0.0,11305702.931870172,1.2533363087361112e-06,2664898.255445478,3819164.4380445443,0.8892159696883134,5.477156724883859e-10
M52,0.024947120597138092,5439356.169342427,0.0,6143077.299156506,8.156193295903946e-14,1897560.59889429,6897357.757972154,405306.0610126892,2.101966766069224e-11
M53,0.0075031583887860106,3736098.927503381,0.0,6982685.785232361,1.0429519799307112e-07,2088449.8184472339,7009019.502713185,73649.93348257098,1.255957670224433e-15
M54,0.0433113159523221,4308989.270474581,0.0,2012597.0907595987,4.86767879459658e-13,9597.56081557629,8456809.32345494,2404978.2465146044,1.731064796402678e-13
M55,0.23100396700096396,5296553.675183573,0.0,6800873.855687456,4.4689492680287725e-07,1788875.342187183,8599629.771304687,66.14431426557236,1.427120888056875e-16
M56,0.0010435731367166743,3853240.382058861,0.0,7562049.1675545545,122.10079024834869,1178030.2523535015,2010352.8666848883,1609530.6303769988,0.0007090056801741635
M57,4.093211088357562e-06,4604804.7387589365,0.0,9110468.152183784,1.0266243216430196e-06,2454962.366938412,5038339.000721852,4604.842706117126,3.0662596744863128e-06
M58,0.011977676152536563,2869017.09396878,0.0,8819450.659984395,2.2736323144732494e-07,2530378.683081053,5951867.623841995,1.0611362430927689,1.1870709282928715e-08
M59,5.327297128436027e-06,4136080.7883578576,0.0,6825068.239119115,1.3163008501716863e-07,1724030.7869327501,5116021.466148382,843742.8791796776,1.3963505081247798e-13
M60,323.6813348828854,4083698.2039089464,0.0,11144509.9515853,6.479362231799019e-17,2876223.0839146893,4.0136973878224086e-07,5.915501930555935,8.736804600316782e-05
M61,1.4430254884724459e-06,3960074.613275302,0.0,9560971.158091785,5.310055342165115e-11,2832529.4297162024,3.220597393578792e-07,938712.970526379,0.00023611585203403486
M62,0.1254485517731746,5360563.67850962,0.0,11663799.634563746,8.064554613546874e-18,2203605.6061327583,0.010418358175249201,0.2818518639618256,231861.7888540976
M63,0.01663280237709543,3440569.3094674926,0.0,13448093.529822085,2.7085282471699676e-09,1884533.3078073543,263.5484514725399,1.0996257935518123,107.5076397221392
M64,0.0007529266897943648,4612572.339017663,0.0,8637635.382797861,1.0422291919206158e-06,3035673.1988790478,6086429.25796373,1.4584929664243418e-08,5.155484828145668e-10
M65,0.5835964765287995,156.98148285708456,0.0,7466440.709952528,0.0005510819553972993,2142611.359447156,8131974.9360115575,133.0909355172668,9.325465199291204e-19
M66,4.1870840430631544e-08,5024827.7173545705,0.0,12723690.446476389,1.0523707246584654e-11,3052136.5025753914,15.5828915496053,76101.75798639932,2.934467408716517e-07
M67,0.2174174348584707,1549826.595345179,0.0,12236140.193096505,11695.113017484407,2466751.8953317413,772496.854599573,117742.40444678225,0.002536449226323475
M68,0.0327355761821112,4922131.963962157,0.0,11609693.487068314,3.06797289280075e-07,2880694.1202666094,1.0438172635951633e-09,438826.1295132066,1.3949585421561218e-05
M69,0.003724381652341233,3826410.771300408,0.0,9611457.679245895,5.523231394754427e-07,2321083.4766772278,6330330.214265307,0.5291942396050489,9.972800195780058e-14
M70,0.05835537153220448,5548952.945977149,0.0,2521362.53814037,2.2160142763796343e-11,2362.779577962695,9076155.667267088,1667527.2565569484,6.983062192472904e-14
M71,82.0289860164684,2563040.0958360694,0.0,12107803.728127526,1.6225023449363769e-06,3012791.389599795,7927.468402817006,0.011863204275361442,283.73799794548506
M72,9.283513959813295e-10,4911041.276398413,0.0,2228739.335531732,76975.65468843677,0.2658465834512286,5579584.4489605855,3183993.3959205644,2.8682223367061216e-09
M73,16.221959070598476,3637081.5670602666,0.0,11392266.77741424,2.1671041567086974e-07,2028270.9217639517,0.6675703961146247,13.61855769377687,1198291.4578863997
M74,5593.179758087824,4582336.018228294,0.0,7884942.965759528,5.517428792652985e-07,2160269.26131671,5967151.562666793,4.773017913925177e-07,8.402557342618541e-07
M75,0.002355615862808264,3571605.865451138,0.0,10062807.48566288,8.692010583380775e-11,2609919.8042378384,5.61728637717034e-07,410034.41375311156,495561.69755928294
M76,5.3530611652287e-06,5.123848948753908e-07,0.0,2606740.4496888667,6354669.996833579,322964.91847603495,6702952.725549951,2592973.217648614,1.1135398839682999e-18
M77,3.6179473660831796e-05,9.61798251557536e-19,0.0,9331030.587791685,3527692.5480222558,1509509.8701691565,152256.09547334057,2020606.3552081098,3.061416190452665e-15
M78,0.007714469602185129,4693520.4723422,0.0,9732882.695078284,2.7315480532570436e-05,2387092.028681125,4135155.9884463386,21124.838212251925,1.559416044985026e-06
M79,0.0004506850479830991,3.024200516210923e-10,0.0,47262.82454185563,9046361.855804797,9.232029876192807e-11,9594920.662384178,2017264.3613528137,1.9706987993012486e-07
M80,0.04176529633429756,4006037.3599228757,0.0,7805423.2871454535,5.739711111947868e-08,2393909.5757752825,7772613.526875041,55782.372579588926,1.041496527361846e-11
M81,3.0538742563969996,2904004.449686622,0.0,10834375.193277877,4.321701002941708e-06,2094324.081393568,4745742.99614083,4530.044649644179,8.839102517503652e-13
M82,0.01351276653041968,2822693.6352204536,0.0,14348878.972686032,0.028240789350520514,3107383.2690770733,0.001421749157412974,2.1484908746365594,3.5973704882554293e-07
M83,3.2312950452552496e-05,5832866.865025156,0.0,7810676.935826894,5.380430796491689e-07,2740750.702716164,5006667.555564651,3.2332517790960586e-10,1.8307441810608975e-15
M84,0.0539972625657564,27.918486265759686,0.0,5941711.38700552,1065.603758701178,1228297.7786590313,7638885.582155557,845659.0854602937,2.8368922622375096e-11
M85,0.005310229414322085,5460709.793253241,0.0,8236275.12728337,2.7764538413324436e-09,2278972.7095169853,4938508.906590678,621933.3750163032,1.1649646426945262e-10
M86,0.24657022650174154,4965257.057051578,0.0,2600740.1317471713,9.524955671938842e-10,166342.60510812982,10791654.370124724,951607.6839037288,4.124731474512205e-12
M87,0.012499054249088207,5964730.62334663,0.0,7072340.177859284,9.670133565526797e-15,2065683.5429632377,6086675.836386988,541146.4511456431,8.561101979859542e-15
M88,123.24964512045086,3682724.2912807916,0.0,10292411.076893926,1.1245929050621637e-14,2485469.325485763,4118225.6073203534,0.08854199995715308,0.2892946246577607
M89,1.0773469883647659e-05,3172969.2393138134,0.0,9981443.470356064,4827.702064197759,1795692.0450147353,2969813.7342465436,13875.34019059541,6.091369968498383e-10
M90,4.1737880537976055,3510255.8043384845,0.0,13076455.315711154,5.779429964698567e-07,2805706.6787840487,312.3824055196127,0.5829511206019793,174.0030752633847
M91,0.0011350029695205697,5149337.070814641,0.0,985267.1288655545,2.542363373516319e-13,5.065541410963097,9458395.519081127,1939558.4942506228,2.5054671860821035e-11
M92,1.973464084459912e-06,3520286.557500675,0.0,6419464.005305777,138049.07860235244,661535.82475915,1834781.991833119,2562267.9344107597,5.583439006861905e-10
M93,0.001592388250328016,5919409.02242814,0.0,10784715.170586158,4.956533993812201e-07,2478452.1286254106,1653816.1504781703,4.9879496262104785e-11,0.00021751591186797942
M94,3.6316927701354365e-06,3391484.9827500214,0.0,5034766.975783064,5.009988712196429e-05,1076910.456068932,2819434.701823555,2593694.412223704,7.701733166549248e-15
M95,152.26774140309982,4929672.811173478,0.0,12226811.077469887,2.3026391242156426e-18,2612020.7817293815,0.0711492262082879,2766.318768802144,0.9908579981187718
M96,0.00014952795357676247,6.218486411160588e-07,0.0,13590562.292931916,5269463.16107315,2261016.919838656,4819.226022525683,7.657418006002013,0.004040395903091309
M97,0.001684296868009767,5432992.942358479,0.0,13647195.31337779,5.140884534612202e-11,2361941.287287722,1285.1977248364726,0.003210062946933957,2877.713300572678
M98,0.0002463535128972836,3384433.1235808777,0.0,11123524.035196675,7.550211131173021e-13,2691233.804601197,7.875592728017929e-07,590783.5809992395,2.6483780418664232e-08
M99,538.341663404004,2570508.2758311154,0.0,11282843.740246896,6.02835380670952e-07,2243625.8164465963,3.5326082803802274e-07,565330.7860400463,10.241815888476172
